Type,PDB,Metal,Angle,Degrees,atomNames,resNames,resNums,chains,occs,Environment
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,96.39,O7_CU_O10,UNK_UNK_UNK,65_21_70, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Kamiokite_0010022.Mo_27_27_A.pyv.pdb,MO,O_MO_O,166.55,O4_MO_O3,UNK_UNK_UNK,21_27_15, _A_ ,1.0_1.0_1.0,MO1O4
Mineral,Schwertmannite_0018670.Fe_59_59_A.irr.pdb,FE,O_FE_O,80.68,O_FE_O,UNK_UNK_UNK,67_59_69, _A_ ,1.0_1.0_1.0,FE1O2
Mineral,Sidorenkite_0015607.Mn_1_1_A.irr.pdb,MN,C_MN_O,28.48,C_MN_O1,UNK_UNK_UNK,3_1_4, _A_ ,1.0_1.0_1.0,MN1C1O6
Mineral,Sewardite_0005788.Fe_1_1_A.oct.pdb,FE,O_FE_O,86.12,O2_FE_O5,UNK_UNK_UNK,62_1_4, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,73.34,O_MN_O,UNK_UNK_UNK,48_13_18, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,100.61,O-H1_MN_O-H2,UNK_UNK_UNK,37_24_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,89.57,O7_CU_O1,UNK_UNK_UNK,61_21_5, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,174.99,O-H2_FE_O-H1,UNK_UNK_UNK,31_20_16, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Shigaite_0005480.Mn_46_46_A.irr.pdb,MN,O_MN_O,86.58,O-H1_MN_O-H3,UNK_UNK_UNK,23_46_19, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Paramontroseite_0000074.V_3_3_A.irr.pdb,V,O_V_O,83.46,O2_V_O1,UNK_UNK_UNK,7_3_2, _A_ ,1.0_1.0_1.0,V1O2
Mineral,Eucairite_0010578.Cu_0_0_A.bvp.pdb,CU,SE_CU_SE,92.25,SE_CU_SE,UNK_UNK_UNK,13_0_15, _A_ ,1.0_1.0_1.0,CU1SE4
Mineral,Sidorenkite_0015607.Mn_1_1_A.irr.pdb,MN,O_MN_O,81.83,O2_MN_O4,UNK_UNK_UNK,5_1_7, _A_ ,1.0_1.0_1.0,MN1C1O6
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,71.09,O_MN_O,UNK_UNK_UNK,48_13_44, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,87.01,O1_MN_O4,UNK_UNK_UNK,40_0_47, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,86.56,O-H1_MN_O-H3,UNK_UNK_UNK,37_24_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Kamiokite_0010022.Mo_27_27_A.pyv.pdb,MO,O_MO_O,89.54,O1_MO_O3,UNK_UNK_UNK,4_27_15, _A_ ,1.0_1.0_1.0,MO1O4
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,90.43,O7_CU_O1,UNK_UNK_UNK,61_21_55, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,90.74,O-H2_FE_O2P,UNK_UNK_UNK,31_20_46, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Sidorenkite_0015607.Mn_1_1_A.irr.pdb,MN,O_MN_O,56.59,O2_MN_O1,UNK_UNK_UNK,5_1_4, _A_ ,1.0_1.0_1.0,MN1C1O6
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,161.88,O_MN_O,UNK_UNK_UNK,48_13_35, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,91.61,O1_MN_O3,UNK_UNK_UNK,40_0_5, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,99.74,O-H1_MN_O-H2,UNK_UNK_UNK,30_24_28, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,83.6,O7_CU_O10,UNK_UNK_UNK,61_21_70, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Cubanite_0001533.Fe_4_4_A.tet.pdb,FE,S_FE_S,104.85,S2_FE_S2,UNK_UNK_UNK,14_4_5, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Miharaite_0012478.Cu2_18_18_A.trv.pdb,CU,S_CU_S,105.98,S4_CU2_S3,UNK_UNK_UNK,10_18_9, _A_ ,1.0_1.0_1.0,CU1S2
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,178.88,O1_MN_O1,UNK_UNK_UNK,40_0_39, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,175.0,O-H2_FE_O-H1,UNK_UNK_UNK,32_20_22, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Sidorenkite_0015607.Mn_1_1_A.irr.pdb,MN,O_MN_O,80.82,O4_MN_O1,UNK_UNK_UNK,7_1_4, _A_ ,1.0_1.0_1.0,MN1C1O6
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,179.98,O1_CU_O1,UNK_UNK_UNK,5_21_55, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Cubanite_0001533.Fe_4_4_A.tet.pdb,FE,S_FE_S,109.95,S2_FE_S1,UNK_UNK_UNK,14_4_2, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,66.53,O_MN_O,UNK_UNK_UNK,17_13_18, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,86.97,O-H1_MN_O-H3,UNK_UNK_UNK,30_24_26, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Raspite_0009580.W_12_12_A.spv.pdb,W,O_W_O,148.69,O1_W_O2,UNK_UNK_UNK,19_12_13, _A_ ,1.0_1.0_1.0,W1O3
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,81.96,O1_MN_O8,UNK_UNK_UNK,40_0_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Nisnite_0018385.Ni_24_24_A.spv.pdb,NI,SN_NI_SN,90.02,SN_NI_SN,UNK_UNK_UNK,48_24_5, _A_ ,1.0_1.0_1.0,NI1SN3
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,91.99,O-H2_FE_O-H1,UNK_UNK_UNK,32_20_16, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,95.81,O1_CU_O10,UNK_UNK_UNK,5_21_70, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Beaverite_0014860.Fe_42_42_A.irr.pdb,FE,O_FE_O,88.56,O-H_FE_O2,UNK_UNK_UNK,16_42_25, _A_ ,1.0_1.0_1.0,FE1O3
Mineral,Magnetite_0007418.Fe_18_18_A.irr.pdb,FE,O_FE_O,87.69,O_FE_O,UNK_UNK_UNK,16_18_8, _A_ ,1.0_1.0_1.0,FE1O2
Mineral,Nisnite_0018385.Ni_24_24_A.spv.pdb,NI,SN_NI_SN,89.98,SN_NI_SN,UNK_UNK_UNK,48_24_49, _A_ ,1.0_1.0_1.0,NI1SN3
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,90.77,O-H2_FE_O2P,UNK_UNK_UNK,32_20_46, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Sulvanite_0000146.V_1_1_A.tet.pdb,V,S_V_S,109.47,S_V_S,UNK_UNK_UNK,6_1_7, _A_ ,1.0_1.0_1.0,V1S4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,72.35,O-H1_MN_O-H2,UNK_UNK_UNK,30_24_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Raspite_0009580.W_12_12_A.spv.pdb,W,O_W_O,82.53,O1_W_O2,UNK_UNK_UNK,19_12_2, _A_ ,1.0_1.0_1.0,W1O3
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,89.08,O8_MN_O4,UNK_UNK_UNK,53_0_47, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Cubanite_0001533.Fe_4_4_A.tet.pdb,FE,S_FE_S,110.67,S2_FE_S2,UNK_UNK_UNK,14_4_15, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,72.34,O_MN_O,UNK_UNK_UNK,17_13_44, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Beaverite_0014860.Fe_42_42_A.irr.pdb,FE,O_FE_O,86.66,O-H_FE_O-H,UNK_UNK_UNK,16_42_6, _A_ ,1.0_1.0_1.0,FE1O3
Mineral,Raspite_0009580.W_12_12_A.spv.pdb,W,O_W_O,73.15,O2_W_O2,UNK_UNK_UNK,13_12_2, _A_ ,1.0_1.0_1.0,W1O3
Mineral,Nisnite_0018385.Ni_24_24_A.spv.pdb,NI,SN_NI_SN,180.0,SN_NI_SN,UNK_UNK_UNK,5_24_49, _A_ ,1.0_1.0_1.0,NI1SN3
Mineral,Sulvanite_0000146.V_1_1_A.tet.pdb,V,S_V_S,109.47,S_V_S,UNK_UNK_UNK,6_1_4, _A_ ,1.0_1.0_1.0,V1S4
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,85.71,O-H1_FE_O-H1,UNK_UNK_UNK,22_20_16, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Wherryite_0005365.Cu_21_21_A.oct.pdb,CU,O_CU_O,84.21,O1_CU_O10,UNK_UNK_UNK,55_21_70, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Auricupride_0011894.Cu_4_4_A.spl.pdb,CU,AU_CU_AU,90.0,AU_CU_AU,UNK_UNK_UNK,8_4_5, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,101.26,O-H1_MN_O-H3,UNK_UNK_UNK,30_24_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Beaverite_0014860.Fe_42_42_A.irr.pdb,FE,O_FE_O,88.56,O2_FE_O-H,UNK_UNK_UNK,25_42_6, _A_ ,1.0_1.0_1.0,FE1O3
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,88.85,O8_MN_O3,UNK_UNK_UNK,53_0_5, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Cubanite_0001533.Fe_4_4_A.tet.pdb,FE,S_FE_S,110.41,S2_FE_S1,UNK_UNK_UNK,5_4_2, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,73.34,O_MN_O,UNK_UNK_UNK,17_13_35, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,84.6,O-H1_FE_O2P,UNK_UNK_UNK,22_20_46, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Auricupride_0011894.Cu_4_4_A.spl.pdb,CU,AU_CU_AU,90.0,AU_CU_AU,UNK_UNK_UNK,8_4_0, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Sulvanite_0000146.V_1_1_A.tet.pdb,V,S_V_S,109.47,S_V_S,UNK_UNK_UNK,6_1_2, _A_ ,1.0_1.0_1.0,V1S4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,170.94,O-H2_MN_O-H3,UNK_UNK_UNK,28_24_26, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,92.31,O_MN_O,UNK_UNK_UNK,18_13_44, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Sulvanite_0000146.V_1_1_A.tet.pdb,V,S_V_S,109.47,S_V_S,UNK_UNK_UNK,7_1_4, _A_ ,1.0_1.0_1.0,V1S4
Mineral,Hedenbergite_0001861.Fe_32_32_A.irr.pdb,FE,O_FE_O,94.04,O2_FE_O1,UNK_UNK_UNK,21_32_19, _A_ ,1.0_1.0_1.0,FE1O3
Mineral,Pyrochroite_0011790.Mn_3_3_A.irr.pdb,MN,O_MN_O,84.46,O-H_MN_O-H,UNK_UNK_UNK,8_3_2, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,123.38,O_MN_O,UNK_UNK_UNK,18_13_35, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Auricupride_0011894.Cu_4_4_A.spl.pdb,CU,AU_CU_AU,180.0,AU_CU_AU,UNK_UNK_UNK,8_4_13, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,88.46,O-H2_MN_O-H2,UNK_UNK_UNK,28_24_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Cubanite_0001533.Fe_4_4_A.tet.pdb,FE,S_FE_S,110.5,S2_FE_S2,UNK_UNK_UNK,5_4_15, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Sulvanite_0000146.V_1_1_A.tet.pdb,V,S_V_S,109.47,S_V_S,UNK_UNK_UNK,7_1_2, _A_ ,1.0_1.0_1.0,V1S4
Mineral,Calderite_0018998.Mn_13_13_A.cub.pdb,MN,O_MN_O,111.91,O_MN_O,UNK_UNK_UNK,44_13_35, _A_ ,1.0_1.0_1.0,MN1O8
Mineral,Tetraauricupride_0005248.Cu_50_50_A.irr.pdb,CU,AU_CU_AU,85.65,AU_CU_AU,UNK_UNK_UNK,33_50_34, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Cubanite_0001533.Fe_4_4_A.tet.pdb,FE,S_FE_S,110.34,S1_FE_S2,UNK_UNK_UNK,2_4_15, _A_ ,1.0_1.0_1.0,FE1S4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,100.13,O-H2_MN_O-H3,UNK_UNK_UNK,28_24_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Hedenbergite_0001861.Fe_32_32_A.irr.pdb,FE,O_FE_O,92.64,O2_FE_O1,UNK_UNK_UNK,21_32_2, _A_ ,1.0_1.0_1.0,FE1O3
Mineral,Auricupride_0011894.Cu_4_4_A.spl.pdb,CU,AU_CU_AU,180.0,AU_CU_AU,UNK_UNK_UNK,5_4_0, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Ashburtonite_0001412.Cu_24_24_A.oct.pdb,CU,O_CU_O,94.12,O1_CU_O4,UNK_UNK_UNK,66_24_73, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Sulvanite_0000146.V_1_1_A.tet.pdb,V,S_V_S,109.47,S_V_S,UNK_UNK_UNK,4_1_2, _A_ ,1.0_1.0_1.0,V1S4
Mineral,Tetraauricupride_0005248.Cu_50_50_A.irr.pdb,CU,AU_CU_AU,62.48,AU_CU_AU,UNK_UNK_UNK,33_50_30, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,99.44,O-H3_MN_O-H2,UNK_UNK_UNK,26_24_6, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Hedenbergite_0001861.Fe_32_32_A.irr.pdb,FE,O_FE_O,87.3,O1_FE_O1,UNK_UNK_UNK,19_32_2, _A_ ,1.0_1.0_1.0,FE1O3
Mineral,Auricupride_0011894.Cu_4_4_A.spl.pdb,CU,AU_CU_AU,90.0,AU_CU_AU,UNK_UNK_UNK,5_4_13, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Ashburtonite_0001412.Cu_24_24_A.oct.pdb,CU,O_CU_O,179.97,O1_CU_O1,UNK_UNK_UNK,66_24_67, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Auricupride_0011894.Cu_4_4_A.spl.pdb,CU,AU_CU_AU,90.0,AU_CU_AU,UNK_UNK_UNK,0_4_13, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,72.41,O-H3_MN_O-H3,UNK_UNK_UNK,26_24_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Corkite_0014810.Fe_20_20_A.oct.pdb,FE,O_FE_O,84.62,O-H1_FE_O2P,UNK_UNK_UNK,16_20_46, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Zeunerite_0005831.Cu_2_2_A.oct.pdb,CU,O_CU_O,90.0,OW3_CU_OW3,UNK_UNK_UNK,26_2_23, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Roeblingite_0000963.Mn_1_1_A.oct.pdb,MN,O_MN_O,180.0,O5_MN_O5,UNK_UNK_UNK,71_1_32, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Ashburtonite_0001412.Cu_24_24_A.oct.pdb,CU,O_CU_O,94.68,O1_CU_O2,UNK_UNK_UNK,66_24_26, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Magnetite_0007418.Fe_2_2_A.oct.pdb,FE,O_FE_O,87.69,O_FE_O,UNK_UNK_UNK,13_2_14, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,81.33,O8_MN_O1,UNK_UNK_UNK,53_0_39, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraauricupride_0005248.Cu_50_50_A.irr.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,33_50_31, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Hematite_0000143.Fe_8_8_A.irr.pdb,FE,O_FE_O,86.08,O_FE_O,UNK_UNK_UNK,4_8_12, _A_ ,1.0_1.0_1.0,FE1O2
Mineral,Shigaite_0005480.Mn_24_24_A.oct.pdb,MN,O_MN_O,170.18,O-H2_MN_O-H3,UNK_UNK_UNK,6_24_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Zeunerite_0005831.Cu_2_2_A.oct.pdb,CU,O_CU_O,90.0,OW3_CU_O1,UNK_UNK_UNK,26_2_14, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Roeblingite_0000963.Mn_1_1_A.oct.pdb,MN,O_MN_O,96.8,O5_MN_O5,UNK_UNK_UNK,71_1_74, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Corkite_0014810.Fe_21_21_A.oct.pdb,FE,O_FE_O,84.61,O-H1_FE_O2P,UNK_UNK_UNK,1_21_47, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Tetraauricupride_0005248.Cu_50_50_A.irr.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,34_50_30, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Rruffite_0018388.Cu_27_27_A.irr.pdb,CU,O_CU_O,83.59,O5_CU_O2,UNK_UNK_UNK,16_27_31, _A_ ,1.0_1.0_1.0,CU1O2
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,178.29,O8_MN_O8,UNK_UNK_UNK,53_0_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Magnetite_0007418.Fe_2_2_A.oct.pdb,FE,O_FE_O,87.69,O_FE_O,UNK_UNK_UNK,13_2_12, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Corkite_0014810.Fe_21_21_A.oct.pdb,FE,O_FE_O,92.0,O-H1_FE_O-H2,UNK_UNK_UNK,1_21_30, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Roeblingite_0000963.Mn_1_1_A.oct.pdb,MN,O_MN_O,83.2,O5_MN_O5,UNK_UNK_UNK,71_1_11, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,177.29,O4_MN_O3,UNK_UNK_UNK,47_0_5, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraauricupride_0005248.Cu_50_50_A.irr.pdb,CU,AU_CU_AU,62.48,AU_CU_AU,UNK_UNK_UNK,34_50_31, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Magnetite_0007418.Fe_2_2_A.oct.pdb,FE,O_FE_O,92.31,O_FE_O,UNK_UNK_UNK,13_2_10, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Zeunerite_0005831.Cu_2_2_A.oct.pdb,CU,O_CU_O,90.0,OW3_CU_O1,UNK_UNK_UNK,26_2_3, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Chapmanite_0015317.Fe_12_12_A.oct.pdb,FE,O_FE_O,83.78,O1_FE_O3,UNK_UNK_UNK,13_12_9, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Ashburtonite_0001412.Cu_24_24_A.oct.pdb,CU,O_CU_O,85.85,O1_CU_O4,UNK_UNK_UNK,66_24_75, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Roeblingite_0000963.Mn_1_1_A.oct.pdb,MN,O_MN_O,85.37,O5_MN_O2,UNK_UNK_UNK,71_1_62, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Marcasite_0000008.Fe_6_6_A.trv.pdb,FE,S_FE_S,92.01,S_FE_S,UNK_UNK_UNK,2_6_9, _A_ ,1.0_1.0_1.0,FE1S2
Mineral,Sorosite_0011570.Cu_5_5_A.irr.pdb,CU,SN_CU_SN,79.93,SN_CU_SN,UNK_UNK_UNK,19_5_2, _A_ ,1.0_1.0_1.0,CU1SN2
Mineral,Tetraauricupride_0005248.Cu_50_50_A.irr.pdb,CU,AU_CU_AU,85.65,AU_CU_AU,UNK_UNK_UNK,30_50_31, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Strengite_0012324.Fe_0_0_A.oct.pdb,FE,O_FE_O,172.93,O5_FE_O4,UNK_UNK_UNK,9_0_17, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,93.31,O4_MN_O1,UNK_UNK_UNK,47_0_39, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Corkite_0014810.Fe_21_21_A.oct.pdb,FE,O_FE_O,175.01,O-H1_FE_O-H2,UNK_UNK_UNK,1_21_28, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Helvine_0000973.Mn_30_30_A.trv.pdb,MN,O_MN_O,102.53,O_MN_O,UNK_UNK_UNK,7_30_42, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Haggite_0000094.V_10_10_A.irr.pdb,V,O_V_O,81.31,O2_V_O3,UNK_UNK_UNK,6_10_13, _A_ ,1.0_1.0_1.0,V1O2
Mineral,Chapmanite_0015317.Fe_12_12_A.oct.pdb,FE,O_FE_O,86.13,O1_FE_O3,UNK_UNK_UNK,13_12_24, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Magnetite_0007418.Fe_2_2_A.oct.pdb,FE,O_FE_O,92.31,O_FE_O,UNK_UNK_UNK,13_2_15, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Zeunerite_0005831.Cu_2_2_A.oct.pdb,CU,O_CU_O,90.0,OW3_CU_OW3,UNK_UNK_UNK,26_2_5, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Corkite_0014810.Fe_21_21_A.oct.pdb,FE,O_FE_O,85.67,O-H1_FE_O-H1,UNK_UNK_UNK,1_21_16, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Roeblingite_0000963.Mn_1_1_A.oct.pdb,MN,O_MN_O,94.63,O5_MN_O2,UNK_UNK_UNK,71_1_63, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Magnetite_0007418.Fe_2_2_A.oct.pdb,FE,O_FE_O,179.97,O_FE_O,UNK_UNK_UNK,13_2_1, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Tetraferroplatinum_0005247.Fe_12_12_A.irr.pdb,FE,PT_FE_PT,91.99,PT_FE_PT,UNK_UNK_UNK,7_12_35, _A_ ,1.0_1.0_1.0,FE1PT4
Mineral,Corkite_0014810.Fe_21_21_A.oct.pdb,FE,O_FE_O,96.05,O-H1_FE_O2S,UNK_UNK_UNK,1_21_38, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Chapmanite_0015317.Fe_12_12_A.oct.pdb,FE,O_FE_O,96.29,O1_FE_O2,UNK_UNK_UNK,13_12_3, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Strengite_0012324.Fe_0_0_A.oct.pdb,FE,O_FE_O,84.68,O5_FE_O2,UNK_UNK_UNK,9_0_3, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Roeblingite_0000963.Mn_1_1_A.oct.pdb,MN,O_MN_O,83.2,O5_MN_O5,UNK_UNK_UNK,32_1_74, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Ruizite_0019985.Mn_0_0_A.oct.pdb,MN,O_MN_O,91.05,O4_MN_O8,UNK_UNK_UNK,47_0_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Chalcostibite_0003673.Cu_0_0_A.tet.pdb,CU,S_CU_S,111.0,S2_CU_S1,UNK_UNK_UNK,11_0_8, _A_ ,1.0_1.0_1.0,CU1S4
Mineral,Frohbergite_0015753.Fe_4_4_A.trv.pdb,FE,TE_FE_TE,91.9,TE_FE_TE,UNK_UNK_UNK,8_4_2, _A_ ,1.0_1.0_1.0,FE1TE2
Mineral,Zeunerite_0005831.Cu_2_2_A.oct.pdb,CU,O_CU_O,180.0,OW3_CU_OW3,UNK_UNK_UNK,26_2_16, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Ashburtonite_0001412.Cu_24_24_A.oct.pdb,CU,O_CU_O,85.28,O1_CU_O2,UNK_UNK_UNK,66_24_70, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Zeunerite_0005831.Cu_2_2_A.oct.pdb,CU,O_CU_O,90.0,OW3_CU_O1,UNK_UNK_UNK,23_2_14, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Deloryite_0012779.Mo_34_34_A.irr.pdb,MO,O_MO_O,74.77,O4_MO_O4,UNK_UNK_UNK,40_34_5, _A_ ,1.0_1.0_1.0,MO1O2
Mineral,Corkite_0014810.Fe_21_21_A.oct.pdb,FE,O_FE_O,90.78,O2P_FE_O-H2,UNK_UNK_UNK,47_21_30, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Ashburtonite_0001412.Cu_24_24_A.oct.pdb,CU,O_CU_O,85.89,O4_CU_O1,UNK_UNK_UNK,73_24_67, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Shigaite_0005480.Mn_38_38_A.oct.pdb,MN,O_MN_O,72.4,O-H3_MN_O-H3,UNK_UNK_UNK,52_38_40, _A_ ,1.0_1.0_1.0,MN1O6
