envComp,gRMSD,valence,type,mineral,amcsdID,atomName,resNum,atomNum,chain,geo,pdb_Min,pdb_Pro
FE1N6,0.14,3.44,Protein,nan,nan,FE,502,32318,P,oct,nan,3l73
FE1O3,nan,0.35,Protein,nan,nan,FE,204,31516,R,irr,nan,4toa
CU1C1N2S1,nan,0.55,Protein,nan,nan,CU,1,9910,B,irr,nan,4bdv
MN1C1N1O5,0.53,0.00,Protein,nan,nan,MN,508,13219,D,coc,nan,3m0v
FE1N5,0.33,2.25,Protein,nan,nan,FE,1001,56914,K,spy,nan,2j7a
FE1S4,0.29,2.68,Protein,nan,nan,FE,525,24235,B,tet,nan,1n2c
NI1N2O1S1,0.34,1.17,Protein,nan,nan,NI,200,1187,A,tet,nan,1ws0
CO1N1O5,0.22,1.08,Protein,nan,nan,CO,436,3381,A,oct,nan,4c4d
FE1N5O1,0.15,3.39,Protein,nan,nan,FE,903,5142,C,oct,nan,1iw0
CO1C1N2O4,nan,1.47,Protein,nan,nan,CO,529,3665,A,irr,nan,1rqb
FE1S4,nan,4.25,Protein,nan,nan,FE,200,8018,D,irr,nan,2e76
FE1C1N6,0.56,3.14,Protein,nan,nan,FE,301,7491,A,coc,nan,2e74
CU1N2S1,0.32,0.81,Protein,nan,nan,CU,411,6325,A,tri,nan,3cg8
FE1S4,0.19,3.11,Protein,nan,nan,FE,402,13302,S,tet,nan,5a4m
MN1N1O5,0.33,0.97,Protein,nan,nan,MN,397,18564,E,oct,nan,3un5
MN1O6,0.37,0.97,Protein,nan,nan,MN,392,2831,A,oct,nan,3fxk
FE1S4,0.61,2.22,Protein,nan,nan,FE,1463,36694,G,tet,nan,2w54
CO1N5,0.25,2.92,Protein,nan,nan,CO,601,10958,D,spy,nan,3abq
W1O6,0.42,5.74,Protein,nan,nan,W,1002,35217,B,oct,nan,1i96
FE1N6,0.09,2.75,Protein,nan,nan,FE,1001,9015,B,oct,nan,3s7w
CU1C2N2O1,nan,0.71,Protein,nan,nan,CU,301,20637,K,irr,nan,4pi0
MN1N1O3,0.08,1.00,Protein,nan,nan,MN,501,9764,B,bvp,nan,4g3h
FE1N4S1,0.18,3.63,Protein,nan,nan,FE,550,14004,D,spy,nan,1nsi
FE1N6,0.11,2.73,Protein,nan,nan,FE,813,65230,H,oct,nan,4rkm
CO1C1N5,0.24,3.34,Protein,nan,nan,CO,300,15331,G,oct,nan,5c8d
MN1N2O2,0.20,0.77,Protein,nan,nan,MN,406,7037,C,pyv,nan,4ee4
FE1S4,0.40,2.33,Protein,nan,nan,FE,5000,4368,C,tet,nan,5frt
CU1N2S1,0.47,0.62,Protein,nan,nan,CU,201,1906,B,tri,nan,2hx8
FE1N5O1,0.21,2.94,Protein,nan,nan,FE,1295,2420,A,oct,nan,4a7m
FE1N6,0.09,2.87,Protein,nan,nan,FE,201,4914,B,oct,nan,3wyo
MN1N1O5,0.42,1.89,Protein,nan,nan,MN,503,13131,B,oct,nan,3m0m
FE1N2O4,0.42,2.06,Protein,nan,nan,FE,403,5277,B,oct,nan,4m71
FE1S3,0.54,2.76,Protein,nan,nan,FE,197,16784,E,tev,nan,1ntk
FE1S4,0.25,3.10,Protein,nan,nan,FE,5005,29791,A,tet,nan,1g8k
MN1O6,0.22,0.60,Protein,nan,nan,MN,401,6599,A,oct,nan,4gim
FE1O4,nan,1.27,Protein,nan,nan,FE,400,4222,C,irr,nan,1l6m
MN1N1O3,0.30,1.47,Protein,nan,nan,MN,1236,22081,E,pyv,nan,4d69
FE1S4,0.33,4.77,Protein,nan,nan,FE,502,14330,C,tet,nan,4wcx
NI1N2O2,0.32,0.82,Protein,nan,nan,NI,321,5527,A,tet,nan,1y1o
FE1S4,0.23,2.97,Protein,nan,nan,FE,5290,48893,O,tet,nan,1m34
CU1O4,nan,0.31,Protein,nan,nan,CU,310,21418,D,irr,nan,3tyh
FE1N4O1S1,0.32,3.81,Protein,nan,nan,FE,471,7452,A,oct,nan,3kx3
FE1S4,0.28,2.37,Protein,nan,nan,FE,601,16289,B,tet,nan,4tku
NI1S5,0.71,1.76,Protein,nan,nan,NI,543,24425,B,con,nan,1e3d
FE1S4,0.26,2.38,Protein,nan,nan,FE,582,4487,A,tet,nan,1c4a
FE1N4O1,0.15,2.64,Protein,nan,nan,FE,501,15265,C,spy,nan,1si8
FE1N5,0.26,2.33,Protein,nan,nan,FE,201,4635,D,spy,nan,5e29
MN1C1N1O3,nan,0.00,Protein,nan,nan,MN,301,10518,E,irr,nan,1lul
FE1S3,0.34,1.89,Protein,nan,nan,FE,496,15792,A,tev,nan,1fp4
CU1N2S2,0.84,0.56,Protein,nan,nan,CU,702,36793,C,tet,nan,3sbp
FE1S4,0.12,2.97,Protein,nan,nan,FE,1805,15770,B,tet,nan,1y5n
FE1S4,0.28,2.78,Protein,nan,nan,FE,402,15829,B,tet,nan,5exe
FE1N5O2,0.78,3.99,Protein,nan,nan,FE,142,4491,C,coc,nan,1yeo
FE1N5O1,0.19,2.73,Protein,nan,nan,FE,1,14030,A,oct,nan,2rdz
FE1O2,0.54,0.53,Protein,nan,nan,FE,401,10040,C,trv,nan,4xiy
FE1S4,0.17,2.68,Protein,nan,nan,FE,3234,18835,B,tet,nan,2c42
FE1N1O5,0.48,1.57,Protein,nan,nan,FE,510,8229,A,oct,nan,3q3n
FE1C3O1S2,0.30,2.97,Protein,nan,nan,FE,1550,12830,Q,oct,nan,4uql
FE1S4,0.27,2.70,Protein,nan,nan,FE,286,5876,A,tet,nan,3ze7
FE1N4O1S1,0.23,3.31,Protein,nan,nan,FE,430,2981,A,oct,nan,1lg9
CU1N1S3,0.19,0.70,Protein,nan,nan,CU,228,28885,B,tet,nan,2eik
W1O6,0.54,6.36,Protein,nan,nan,W,1012,35882,E,oct,nan,1i96
MN1N2O4,0.47,1.17,Protein,nan,nan,MN,300,13690,D,oct,nan,3cev
FE1S4,0.33,2.64,Protein,nan,nan,FE,900,10818,D,tet,nan,3noy
FE1N5,0.26,2.72,Protein,nan,nan,FE,200,3688,D,spy,nan,2zdo
CU1N1O2,nan,0.26,Protein,nan,nan,CU,182,34169,P,irr,nan,3re7
FE1C1N2O4,nan,2.05,Protein,nan,nan,FE,837,39593,A,irr,nan,4aq6
MN1O6,0.34,0.97,Protein,nan,nan,MN,601,7192,A,oct,nan,1b8a
FE1S4,0.21,2.39,Protein,nan,nan,FE,1001,4755,X,tet,nan,3b53
FE1S4,0.55,4.76,Protein,nan,nan,FE,2476,22474,B,pyv,nan,1ea0
FE1C1O5,nan,2.07,Protein,nan,nan,FE,400,2476,A,irr,nan,1hse
MN1C1N1O2,nan,0.00,Protein,nan,nan,MN,300,13665,B,irr,nan,1cev
MN1O3,nan,0.23,Protein,nan,nan,MN,254,3677,B,irr,nan,2gnm
FE1S4,0.28,1.26,Protein,nan,nan,FE,1029,31374,C,tet,nan,1gth
FE1S4,0.43,3.04,Protein,nan,nan,FE,290,49355,E,tet,nan,1m1y
CU1N3,0.59,0.46,Protein,nan,nan,CU,201,22036,F,tri,nan,4oh2
W1O6,0.49,6.38,Protein,nan,nan,W,1010,35798,H,oct,nan,1i95
NI1N2O4,0.43,0.27,Protein,nan,nan,NI,799,2691,A,oct,nan,3fmd
MN1N2O4,0.46,1.68,Protein,nan,nan,MN,1322,5145,A,oct,nan,2jcd
FE1N5S1,0.15,3.59,Protein,nan,nan,FE,750,6798,A,oct,nan,3hsp
FE1N4S1,0.50,2.93,Protein,nan,nan,FE,501,3365,X,spy,nan,4kky
FE1O4,0.61,1.37,Protein,nan,nan,FE,201,10324,B,bva,nan,4iwj
MN1O2,0.27,0.18,Protein,nan,nan,MN,402,2801,A,trv,nan,4e1d
FE1C1N5O1,0.58,3.91,Protein,nan,nan,FE,150,4559,B,hvp,nan,3k8b
FE1S4,0.30,2.65,Protein,nan,nan,FE,84,620,A,tet,nan,1eyt
MN1N3O2,0.29,1.53,Protein,nan,nan,MN,199,3147,A,tbp,nan,1ap6
FE1S4,0.24,2.77,Protein,nan,nan,FE,2460,2881,A,tet,nan,3iix
CU1N3O1,0.32,0.42,Protein,nan,nan,CU,501,3800,A,bva,nan,4jhu
FE1S4,0.21,2.61,Protein,nan,nan,FE,2000,39267,F,tet,nan,3gyx
FE1N6,0.04,3.60,Protein,nan,nan,FE,185,1715,X,oct,nan,3c76
NI1N1O5,0.10,1.01,Protein,nan,nan,NI,1209,6495,A,oct,nan,2hzy
CU1C1N3O2,nan,0.72,Protein,nan,nan,CU,2401,7602,B,irr,nan,4e9x
FE1N3,0.64,0.77,Protein,nan,nan,FE,1003,4379,B,tev,nan,2p4z
MN1N2O4,0.40,1.19,Protein,nan,nan,MN,300,13715,E,oct,nan,3cev
FE1S4,0.42,2.70,Protein,nan,nan,FE,303,12297,S,tet,nan,4kl8
FE1S4,0.24,2.71,Protein,nan,nan,FE,1402,19811,A,tet,nan,4ytz
FE1N5,0.39,2.00,Protein,nan,nan,FE,150,4544,C,spy,nan,3dut
MN1O6,0.58,1.44,Protein,nan,nan,MN,502,1673,A,oct,nan,5a68
MN1N1O5,0.22,1.71,Protein,nan,nan,MN,234,7030,B,oct,nan,1v6k
FE1O3,nan,0.20,Protein,nan,nan,FE,180,33987,B,irr,nan,3rgd
NI1O2S4,0.65,0.86,Protein,nan,nan,NI,601,13275,L,con,nan,5a4m
FE1C1N1O5,nan,0.95,Protein,nan,nan,FE,204,15101,A,irr,nan,5d8p
FE1N5S1,0.15,2.88,Protein,nan,nan,FE,500,15082,B,oct,nan,2fdu
CO1N2O3,nan,0.71,Protein,nan,nan,CO,1002,12872,D,irr,nan,3d03
FE1N2S2,0.39,2.00,Protein,nan,nan,FE,502,17895,E,tet,nan,3gkq
FE1N1S3,0.33,3.07,Protein,nan,nan,FE,8496,32296,E,tet,nan,1m1n
NI1N1O1,0.11,0.61,Protein,nan,nan,NI,402,3101,A,trv,nan,4x9m
MN1N1O3S1,0.35,1.89,Protein,nan,nan,MN,1350,10209,C,tbp,nan,4umc
FE1N5S1,0.19,2.73,Protein,nan,nan,FE,951,12308,B,oct,nan,2oz1
FE1S4,0.17,3.07,Protein,nan,nan,FE,286,12122,A,tet,nan,3ze9
FE1O4,0.48,0.85,Protein,nan,nan,FE,203,50053,W,bva,nan,2jd7
FE1N4S1,nan,0.93,Protein,nan,nan,FE,200,1060,A,irr,nan,2amu
FE1C1N6,0.63,3.08,Protein,nan,nan,FE,301,36805,I,coc,nan,1e7p
MN1O4,nan,0.34,Protein,nan,nan,MN,202,14389,A,irr,nan,4nfw
FE1S4,0.32,2.21,Protein,nan,nan,FE,606,18049,A,tet,nan,4xdd
FE1C3S4SE1,nan,0.00,Protein,nan,nan,FE,503,16377,C,irr,nan,5bvh
W1O6,0.44,5.75,Protein,nan,nan,W,1005,35380,E,oct,nan,1i97
FE1N5S1,0.11,3.16,Protein,nan,nan,FE,150,2592,C,oct,nan,3m15
FE1N1S3,0.28,2.32,Protein,nan,nan,FE,1265,12714,A,tet,nan,4uqp
FE1S4,0.55,2.85,Protein,nan,nan,FE,2001,25766,G,bva,nan,3myr
FE1N4S1,0.41,2.00,Protein,nan,nan,FE,1444,6894,A,spy,nan,2ve3
MN1O3,0.42,0.61,Protein,nan,nan,MN,340,4786,A,tev,nan,1lev
FE1N2O3,0.29,1.70,Protein,nan,nan,FE,401,10148,D,tbp,nan,4kez
FE1S4,0.31,2.71,Protein,nan,nan,FE,602,4323,A,tet,nan,3vkt
FE1N4S1,0.52,2.67,Protein,nan,nan,FE,801,6741,A,spy,nan,4fvw
MN1O6,0.38,0.51,Protein,nan,nan,MN,701,11773,B,oct,nan,5cdr
FE1N5S1,0.13,3.36,Protein,nan,nan,FE,90,703,A,oct,nan,1c6r
FE1S4,0.29,4.07,Protein,nan,nan,FE,503,15990,A,tet,nan,4nd8
FE1N2S2,0.43,1.97,Protein,nan,nan,FE,900,59222,K,tet,nan,2xr8
FE1S4,0.22,2.22,Protein,nan,nan,FE,200,28027,L,tet,nan,2qjp
MN1N3O3,0.39,1.04,Protein,nan,nan,MN,301,11730,G,oct,nan,4qnk
FE1S4,0.23,2.89,Protein,nan,nan,FE,1801,7270,A,tet,nan,3ml1
FE1S4,0.32,2.86,Protein,nan,nan,FE,525,24272,D,tet,nan,1n2c
FE1S4,0.45,2.37,Protein,nan,nan,FE,804,74003,D,tet,nan,4hea
W1O6,0.39,6.20,Protein,nan,nan,W,1001,35133,B,oct,nan,1i96
FE1S4,0.21,2.73,Protein,nan,nan,FE,786,37374,3,tet,nan,3i9v
FE1N4O1S1,0.16,2.36,Protein,nan,nan,FE,501,3271,A,oct,nan,3vno
FE1S4,0.27,1.45,Protein,nan,nan,FE,1026,31408,C,tet,nan,1h7x
FE1N5O1,0.11,3.35,Protein,nan,nan,FE,154,1278,A,oct,nan,1mll
FE1N4S1,0.15,2.21,Protein,nan,nan,FE,201,15426,L,spy,nan,5d8r
FE1O6,nan,0.38,Protein,nan,nan,FE,502,13901,C,irr,nan,4s01
CO1C1N2S3,0.54,1.07,Protein,nan,nan,CO,301,31457,R,cof,nan,2dxb
CU1O4,0.48,0.36,Protein,nan,nan,CU,408,2534,A,pyv,nan,4zk8
FE1S4,0.40,2.23,Protein,nan,nan,FE,3006,14950,D,tet,nan,1g8j
FE1S4,0.37,2.27,Protein,nan,nan,FE,503,63741,C,tet,nan,5cx1
MN1N1O5,0.23,1.55,Protein,nan,nan,MN,2238,7030,B,oct,nan,1v6i
FE1N5S1,0.15,3.53,Protein,nan,nan,FE,301,2055,A,oct,nan,4lji
FE1N6,0.19,2.83,Protein,nan,nan,FE,801,8674,B,oct,nan,1jrz
FE1N5,0.44,2.24,Protein,nan,nan,FE,147,4514,D,spy,nan,1y2z
FE1N4S1,0.32,2.65,Protein,nan,nan,FE,901,2985,A,spy,nan,4ugo
FE1S4,0.31,2.67,Protein,nan,nan,FE,603,17813,B,tet,nan,5byr
MN1C1O6,nan,0.00,Protein,nan,nan,MN,561,7980,A,irr,nan,2ic3
CU1S3,0.39,0.39,Protein,nan,nan,CU,60,531,A,spv,nan,1aqs
FE1N6,0.16,2.66,Protein,nan,nan,FE,200,3188,B,oct,nan,3lah
FE1S4,0.29,2.74,Protein,nan,nan,FE,1267,18512,C,tet,nan,4ue2
FE1S4,0.35,1.98,Protein,nan,nan,FE,2001,40468,B,tet,nan,2e1q
FE1N6,0.08,3.20,Protein,nan,nan,FE,71,613,A,oct,nan,1hh5
FE1N4O2,0.36,2.86,Protein,nan,nan,FE,760,23115,C,oct,nan,3ttx
MN1N1O5,0.45,1.69,Protein,nan,nan,MN,238,14607,B,oct,nan,1tei
FE1C1N4O2,nan,1.03,Protein,nan,nan,FE,500,6729,M,irr,nan,1fnp
CU1O2,nan,0.12,Protein,nan,nan,CU,181,34099,F,irr,nan,3re7
W1O4,0.02,2.64,Protein,nan,nan,W,1326,10001,A,tet,nan,2ivo
FE1O3,nan,1.48,Protein,nan,nan,FE,208,1486,A,irr,nan,4mjy
MN1N2O4,0.34,1.14,Protein,nan,nan,MN,300,13615,A,oct,nan,3cev
FE1N4O1S1,0.25,2.69,Protein,nan,nan,FE,472,7407,B,oct,nan,3kx5
W1O6,0.54,6.58,Protein,nan,nan,W,1582,36039,A,oct,nan,1i97
FE1N2O4,0.27,1.06,Protein,nan,nan,FE,401,12035,B,oct,nan,4z6m
FE1S7,nan,2.94,Protein,nan,nan,FE,503,16284,A,irr,nan,5bvh
FE1C1S4,nan,4.08,Protein,nan,nan,FE,101,6235,B,irr,nan,3w5v
FE1C1N1O4,nan,1.30,Protein,nan,nan,FE,300,16243,H,irr,nan,3e1q
FE1C1N2O4,nan,1.19,Protein,nan,nan,FE,1441,5339,A,irr,nan,2bmr
FE1N4S1,0.58,1.10,Protein,nan,nan,FE,1001,1937,A,spy,nan,4c4b
NI1C1N1O5,0.78,0.00,Protein,nan,nan,NI,401,3083,A,coc,nan,4qee
FE1O4,nan,0.92,Protein,nan,nan,FE,1163,7537,D,irr,nan,1o9r
FE1S4,0.23,3.01,Protein,nan,nan,FE,1100,12823,B,tet,nan,1jnr
FE1S4,0.24,2.66,Protein,nan,nan,FE,1544,8422,B,tet,nan,1upx
FE1N5,0.50,1.30,Protein,nan,nan,FE,800,11287,A,spy,nan,3uw8
FE1S4,0.30,2.69,Protein,nan,nan,FE,303,24872,J,tet,nan,2wp9
CO1C2N1O4,nan,0.83,Protein,nan,nan,CO,501,12676,B,irr,nan,4njq
FE1N5,0.09,2.31,Protein,nan,nan,FE,602,8555,B,spy,nan,1n50
FE1N6,0.20,2.84,Protein,nan,nan,FE,354,11818,C,oct,nan,3a16
FE1C3N2O3,nan,1.56,Protein,nan,nan,FE,301,11723,B,irr,nan,3wsf
FE1S4,0.44,2.70,Protein,nan,nan,FE,575,12526,A,tet,nan,3mm8
FE1C1O4,nan,2.15,Protein,nan,nan,FE,203,50048,G,irr,nan,2jd8
FE1N5O1,0.40,3.15,Protein,nan,nan,FE,296,2349,A,oct,nan,1bek
FE1N1O5,0.33,0.96,Protein,nan,nan,FE,501,35335,E,oct,nan,4erm
FE1S4,0.34,0.64,Protein,nan,nan,FE,303,3164,A,tet,nan,1yv1
MN1N1O5,0.19,1.72,Protein,nan,nan,MN,602,4147,A,oct,nan,4za4
FE1N6,0.10,3.17,Protein,nan,nan,FE,567,12833,C,oct,nan,3fyi
FE1C1N1O5,0.78,2.43,Protein,nan,nan,FE,702,2607,A,coc,nan,4ned
MO1O6,0.67,6.36,Protein,nan,nan,MO,1417,3147,A,oct,nan,4bvp
FE1S4,0.30,4.22,Protein,nan,nan,FE,245,16728,N,tet,nan,3p4r
MN1N2O3,0.30,0.69,Protein,nan,nan,MN,340,5214,A,spy,nan,3jyf
NI1C1O1S3,nan,0.00,Protein,nan,nan,NI,811,7179,A,irr,nan,3cf4
CU1N2S1,0.62,0.82,Protein,nan,nan,CU,107,857,A,tri,nan,1aac
FE1N5S1,0.20,3.19,Protein,nan,nan,FE,807,65379,I,oct,nan,4rkm
FE1S4,0.23,2.96,Protein,nan,nan,FE,3110,12941,D,tet,nan,2fjb
NI1O4,nan,0.06,Protein,nan,nan,NI,408,3347,A,irr,nan,2bdg
CU1N3,0.71,0.24,Protein,nan,nan,CU,155,13341,I,tev,nan,3kh3
MN1N1O3,0.45,0.92,Protein,nan,nan,MN,238,7055,C,pyv,nan,1v6j
FE1N2S2,0.31,1.87,Protein,nan,nan,FE,402,2903,A,tet,nan,4qck
CU1N4O1,0.57,0.43,Protein,nan,nan,CU,154,19822,J,tpv,nan,1hl5
FE1S4,0.41,2.26,Protein,nan,nan,FE,501,13564,F,bvp,nan,4p6v
FE1N4S1,0.34,2.67,Protein,nan,nan,FE,500,6566,B,spy,nan,3jwz
FE1C1N1O5,nan,1.68,Protein,nan,nan,FE,173,10881,K,irr,nan,3mps
MN1O3,0.34,1.45,Protein,nan,nan,MN,583,12023,C,tev,nan,3r3l
FE1S4,0.28,2.64,Protein,nan,nan,FE,2000,39198,D,tet,nan,3gyx
FE1S4,0.10,2.90,Protein,nan,nan,FE,2,4985,A,tet,nan,1e08
FE1S4,0.28,2.82,Protein,nan,nan,FE,575,3597,A,tet,nan,4gep
FE1C1N6,0.63,2.52,Protein,nan,nan,FE,800,5988,A,coc,nan,3s38
FE1S4,0.52,4.34,Protein,nan,nan,FE,575,12530,A,tet,nan,3mm6
FE1C1N2O4,nan,1.39,Protein,nan,nan,FE,300,1411,A,irr,nan,1yfu
MN1N1O1,0.57,0.23,Protein,nan,nan,MN,470,90734,B,trv,nan,1hto
FE1N6,0.47,2.74,Protein,nan,nan,FE,802,4224,A,oct,nan,1p2h
MN1O4,0.46,0.49,Protein,nan,nan,MN,404,9265,A,pyv,nan,4lr7
MN1O2,nan,0.44,Protein,nan,nan,MN,1003,4928,D,irr,nan,1wsf
FE1S4,0.19,2.71,Protein,nan,nan,FE,501,6101,A,tet,nan,4k36
FE1S4,0.50,2.96,Protein,nan,nan,FE,303,8552,B,tet,nan,1zp0
FE1S4,0.18,2.97,Protein,nan,nan,FE,402,13613,T,tet,nan,5a4f
MN1O2,nan,0.15,Protein,nan,nan,MN,201,14405,B,irr,nan,4nfw
FE1S4,0.54,4.23,Protein,nan,nan,FE,1311,4792,A,tet,nan,3zgn
V1O5,0.32,5.27,Protein,nan,nan,V,1998,8744,A,tbp,nan,1qvi
FE1N5O1,0.06,3.76,Protein,nan,nan,FE,296,2440,A,oct,nan,3m2d
FE1N6,0.11,2.94,Protein,nan,nan,FE,1001,10996,B,oct,nan,2vxh
FE1N6,0.24,2.22,Protein,nan,nan,FE,602,5947,A,oct,nan,4n4y
NI1N2O3,nan,1.69,Protein,nan,nan,NI,600,5963,C,irr,nan,1s3t
CU1N3O1,0.61,0.19,Protein,nan,nan,CU,401,4691,A,pyv,nan,4j6t
CU1N2O1S1,0.64,0.76,Protein,nan,nan,CU,301,5114,D,bvp,nan,1ic0
FE1N4S2,0.25,2.72,Protein,nan,nan,FE,159,30624,H,oct,nan,3ise
FE1N4O2,0.59,3.61,Protein,nan,nan,FE,850,4533,C,con,nan,1qpw
W1O6,0.49,6.38,Protein,nan,nan,W,1008,35634,R,oct,nan,1i97
FE1S4,0.37,2.63,Protein,nan,nan,FE,1245,18431,E,tet,nan,2bs4
MN1C2N1O4,nan,0.00,Protein,nan,nan,MN,601,15578,A,irr,nan,1bcf
FE1S4,0.32,2.20,Protein,nan,nan,FE,2002,40473,B,tet,nan,2e1q
FE1S4,0.23,2.62,Protein,nan,nan,FE,650,14013,D,tet,nan,2jh3
CU1N1S3,0.23,0.86,Protein,nan,nan,CU,228,28821,B,tet,nan,3asn
FE1S4,0.58,2.83,Protein,nan,nan,FE,290,4117,B,bva,nan,1nip
FE1S4,0.28,2.70,Protein,nan,nan,FE,184,74684,9,tet,nan,3ias
FE1N1O2,0.56,1.07,Protein,nan,nan,FE,1288,15524,J,tri,nan,2bq1
MN1N2O4,0.53,1.83,Protein,nan,nan,MN,600,16492,D,oct,nan,1hpu
FE1O3,nan,0.22,Protein,nan,nan,FE,202,49917,C,irr,nan,2jd7
FE1N6,0.08,3.20,Protein,nan,nan,FE,1486,14547,E,oct,nan,1gu6
FE1C1N1O5,0.72,2.13,Protein,nan,nan,FE,1301,5477,B,coc,nan,1tjo
FE1O2,nan,0.31,Protein,nan,nan,FE,205,30538,I,irr,nan,4toe
FE1S4,0.28,2.38,Protein,nan,nan,FE,423,7798,L,tet,nan,1hfe
FE1C1N1S3,nan,2.75,Protein,nan,nan,FE,702,42770,F,irr,nan,5aa5
CU1N2S2,0.59,0.77,Protein,nan,nan,CU,1156,2339,A,tet,nan,1gy1
FE1C1N1O5,0.78,1.64,Protein,nan,nan,FE,1160,2661,B,coc,nan,4am5
FE1C1N4S1,0.19,2.74,Protein,nan,nan,FE,500,15173,B,oct,nan,4ejj
FE1N5,0.53,2.19,Protein,nan,nan,FE,142,4385,A,spy,nan,1y7g
FE1N5S1,0.07,3.20,Protein,nan,nan,FE,201,3494,D,oct,nan,4jea
MN1O2,0.57,0.31,Protein,nan,nan,MN,4008,11703,A,trv,nan,1l5g
FE1N6,0.12,2.71,Protein,nan,nan,FE,808,22553,D,oct,nan,4lmh
CU1N2S1,0.35,0.68,Protein,nan,nan,CU,1001,1989,A,tri,nan,1xb6
FE1C1N5,0.72,3.92,Protein,nan,nan,FE,516,29745,N,con,nan,2ein
FE1N6,0.07,3.06,Protein,nan,nan,FE,309,5173,B,oct,nan,19hc
FE1S4,0.32,2.73,Protein,nan,nan,FE,1265,18466,A,tet,nan,4ucw
FE1S4,0.17,2.06,Protein,nan,nan,FE,244,16737,B,tet,nan,1kf6
FE1C1N1O5,nan,2.83,Protein,nan,nan,FE,700,5437,A,irr,nan,1blf
FE1C2N1O4,nan,1.01,Protein,nan,nan,FE,300,16209,K,irr,nan,3ghq
FE1O6,0.59,1.10,Protein,nan,nan,FE,200,7706,B,oct,nan,3e6s
W1O6,0.39,6.20,Protein,nan,nan,W,1008,35620,R,oct,nan,1i97
FE1S4,0.33,2.40,Protein,nan,nan,FE,1100,12733,B,tet,nan,1jnz
FE1N2O1S3,0.28,1.45,Protein,nan,nan,FE,301,25550,C,oct,nan,4zgj
V1O3,0.18,1.69,Protein,nan,nan,V,5043,55883,k,tev,nan,1rxs
FE1S4,0.28,2.37,Protein,nan,nan,FE,602,37955,2,tet,nan,3eub
FE1N5O1,0.16,2.68,Protein,nan,nan,FE,147,2296,B,oct,nan,3pel
FE1S4,0.54,4.44,Protein,nan,nan,FE,304,24571,B,bva,nan,2ws3
FE1S4,0.30,2.39,Protein,nan,nan,FE,107,1638,A,tet,nan,6fd1
FE1N6,0.10,3.48,Protein,nan,nan,FE,501,32284,P,oct,nan,3l70
FE1N1S3,0.36,2.67,Protein,nan,nan,FE,500,1067,A,tet,nan,2qh7
FE1N1O5,0.27,2.03,Protein,nan,nan,FE,501,8105,A,oct,nan,3i63
MN1C1O5,0.60,0.00,Protein,nan,nan,MN,1392,5590,A,cof,nan,2y1f
FE1C1N1O5,nan,0.98,Protein,nan,nan,FE,203,30364,A,irr,nan,5d8y
CU1N3O1,0.56,0.58,Protein,nan,nan,CU,801,31575,B,pyv,nan,2oov
FE1C1N2O2,nan,0.87,Protein,nan,nan,FE,1461,59176,I,irr,nan,2xrx
FE1N6,0.12,3.39,Protein,nan,nan,FE,518,11864,C,oct,nan,1qdb
W1O6,0.51,6.49,Protein,nan,nan,W,1014,45571,K,oct,nan,1i94
CO1C1N2O4,0.73,1.34,Protein,nan,nan,CO,301,2232,A,coc,nan,4q3w
CU1N3,0.72,0.36,Protein,nan,nan,CU,1512,4048,A,tev,nan,1of0
FE1N6,0.11,3.62,Protein,nan,nan,FE,501,32275,P,oct,nan,3l73
FE1S4,0.25,3.07,Protein,nan,nan,FE,1195,18758,B,tet,nan,2vpx
FE1S4,0.33,2.60,Protein,nan,nan,FE,3002,20079,A,tet,nan,4yty
FE1S4,0.22,2.20,Protein,nan,nan,FE,9498,32358,H,tet,nan,1m1n
FE1N3O2,0.70,0.85,Protein,nan,nan,FE,840,6616,A,con,nan,3bnb
FE1S4,0.23,2.31,Protein,nan,nan,FE,285,5874,S,tet,nan,1cc1
FE1C1N1O5,0.63,2.32,Protein,nan,nan,FE,1171,17319,A,hvp,nan,1xvb
FE1S4,0.36,0.57,Protein,nan,nan,FE,172,10915,A,tet,nan,3qvd
FE1N4O1,0.14,2.26,Protein,nan,nan,FE,501,15318,D,spy,nan,1si8
W1O6,0.44,5.96,Protein,nan,nan,W,1012,35876,E,oct,nan,1i96
FE1S4,0.45,2.32,Protein,nan,nan,FE,4298,48809,L,tet,nan,1m34
MN1C2N1O4,nan,0.00,Protein,nan,nan,MN,600,15585,E,irr,nan,1bcf
FE1S4,0.30,2.40,Protein,nan,nan,FE,2001,12739,S,tet,nan,4u9i
FE1N2O4,0.41,0.38,Protein,nan,nan,FE,203,30994,T,oct,nan,5d8y
MN1N2O4,0.40,1.52,Protein,nan,nan,MN,404,6955,C,oct,nan,4eem
W1O6,0.44,5.75,Protein,nan,nan,W,1001,35052,B,oct,nan,1i97
FE1N2S2,0.42,1.98,Protein,nan,nan,FE,1001,1720,A,tet,nan,2e4p
FE1N5S1,0.14,3.41,Protein,nan,nan,FE,401,9190,C,oct,nan,2wjn
FE1S4,0.24,2.91,Protein,nan,nan,FE,1803,15739,B,tet,nan,1y5l
MN1O6,nan,1.82,Protein,nan,nan,MN,2001,6404,A,irr,nan,1s5m
FE1S4,0.18,2.66,Protein,nan,nan,FE,785,37368,3,tet,nan,3i9v
FE1N1S3,0.32,2.29,Protein,nan,nan,FE,604,17819,B,tet,nan,5byr
FE1S4,0.27,1.58,Protein,nan,nan,FE,1027,31142,C,tet,nan,1gte
